Record ID,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
2059,0x2ae2,CHENRES010DEL01,30,4.7,1,3,0,1,3,0,1,1,26
2060,0x542c,RANCHIRES14DEL02,31,4.8,6,2,2,0,4,1,1,1,25
2061,0x942d,SURRES14DEL01,24,4.2,3,2,0,1,3,1,1,3,29
2062,0x99ee,MUMRES010DEL02,39,4.8,0,2,1,1,3,1,1,1,19
2063,0xcc07,KOCRES11DEL02,24,4.9,4,3,0,0,3,1,1,3,20
2064,0x5b4e,COIMBRES05DEL02,36,4.3,3,1,2,3,3,1,1,1,31
2065,0x3d8d,INDORES15DEL02,38,3.5,0,2,2,2,4,1,1,1,32
2066,0x2f9d,CHENRES07DEL01,32,3.5,3,3,2,3,4,1,1,1,33
2067,0x8983,MYSRES11DEL03,20,5,1,2,2,3,4,1,1,4,10
2068,0xc1c6,DEHRES08DEL02,24,4.9,3,2,2,3,4,1,1,3,10
2069,0xd70e,GOARES05DEL02,24,4.2,2,1,0,0,3,1,1,1,34
2070,0xb6c7,BANGRES02DEL02,34,4.8,3,1,0,3,3,1,1,3,38
2072,0x1ff8,PUNERES06DEL02,21,4.8,1,2,0,3,3,1,1,1,23
2073,0x47d7,INDORES06DEL01,32,3.7,0,2,2,0,2,0,1,1,37
2074,0xb79b,MUMRES20DEL03,23,4.8,6,2,2,1,2,1,1,3,11
2075,0x97cb,BANGRES07DEL02,32,4.5,2,2,0,0,3,1,1,3,27
2076,0x4592,MYSRES14DEL01,37,4.9,2,1,2,2,4,1,1,1,27
2077,0x30d1,VADRES16DEL02,36,4.2,3,1,0,3,3,1,1,1,53
2078,0x7cc4,MYSRES08DEL03,33,4.1,3,3,2,2,4,1,1,1,39
2079,0xa2ca,COIMBRES06DEL02,28,4.9,1,1,0,0,3,1,1,1,35
2080,0x9896,COIMBRES09DEL03,22,4.3,6,2,0,0,3,0,1,1,27
2081,0x9182,SURRES06DEL03,32,4.6,3,2,1,3,3,0,1,1,22
2082,0xfe0,RANCHIRES14DEL02,25,4.5,1,3,1,2,3,1,1,1,15
2083,0x6065,JAPRES010DEL03,37,4.1,3,1,0,2,3,1,1,3,35
2084,0x7bc0,JAPRES15DEL01,32,4.7,4,0,2,0,4,1,1,3,16
2085,0xac3c,BANGRES11DEL01,36,4.6,0,2,2,1,2,0,1,3,16
2086,0x4f8e,MYSRES19DEL02,25,4.6,4,1,2,0,2,0,1,1,20
2087,0x4f52,MUMRES03DEL02,33,4.5,0,1,0,1,3,0,1,1,26
2088,0xd36e,LUDHRES03DEL03,23,4.9,3,1,1,1,3,1,1,1,21
2089,0xc9f6,KOLRES06DEL02,31,4,6,1,0,2,3,2,1,1,44
2090,0xac40,RANCHIRES04DEL02,39,4.1,1,1,1,2,3,2,2,1,47
2091,0x4f1d,INDORES20DEL02,39,4.7,2,2,2,3,4,1,1,1,27
2092,0x381f,JAPRES01DEL03,36,4.8,1,3,1,0,4,1,1,3,18
2093,0xd039,KOCRES16DEL01,36,4.7,3,3,1,0,3,1,1,1,27
2094,0x95b0,CHENRES02DEL01,37,4.7,0,2,0,0,3,1,1,3,26
2095,0xce16,KOLRES11DEL03,29,4.9,6,1,0,0,3,1,1,1,16
2096,0x689d,RANCHIRES01DEL01,30,4.6,0,0,1,2,4,0,1,3,38
2097,0x84a0,MUMRES11DEL01,21,4,2,3,0,1,3,0,1,1,31
2098,0xc4bb,KNPRES02DEL03,30,4.6,0,2,2,1,2,1,1,1,26
2099,0xb1da,RANCHIRES07DEL02,39,4.3,0,2,1,1,4,1,2,1,39
2100,0x2dd5,INDORES18DEL01,25,3.4,4,2,1,3,4,1,1,1,44
2101,0xdf48,AGRRES06DEL01,28,4.5,1,0,2,2,4,0,1,3,26
2102,0x3a29,SURRES14DEL01,39,4.5,2,3,2,0,4,1,1,1,34
2103,0x3a42,MUMRES07DEL02,26,4.7,3,1,1,2,4,0,1,3,23
2104,0x764a,MUMRES18DEL02,26,4.7,6,1,2,3,3,0,1,1,27
2105,0xca40,LUDHRES20DEL02,36,4.6,2,1,1,2,4,1,1,1,29
2106,0xaf3,BANGRES16DEL03,35,5,3,3,2,1,3,1,1,1,24
2107,0x3a08,PUNERES20DEL03,32,4.5,1,2,1,0,4,1,1,3,31
2108,0xd6f8,BHPRES16DEL02,32,4.3,4,3,0,3,3,1,1,1,32
2110,0xbe6d,PUNERES08DEL03,39,4.8,3,1,0,3,3,2,1,1,48
2111,0x73b1,JAPRES08DEL03,27,4.7,2,2,2,3,4,0,1,3,18
2112,0xde51,DEHRES05DEL02,38,4.5,0,1,0,3,3,1,1,1,25
2113,0x6825,COIMBRES12DEL01,39,4.5,6,1,1,1,3,1,1,3,26
2114,0x3690,HYDRES06DEL03,36,4.6,3,2,2,0,3,1,1,3,26
2115,0x3b4c,PUNERES16DEL01,32,4.9,2,2,2,2,4,1,1,3,20
2116,0xd113,LUDHRES06DEL03,31,4.7,1,1,0,2,3,1,1,1,48
2117,0x7912,BANGRES010DEL02,30,4.7,0,2,1,1,4,0,1,3,18
2118,0x3e09,INDORES12DEL02,23,4.7,4,2,0,1,3,1,1,1,12
2119,0x2f98,BANGRES05DEL02,28,4.8,1,1,0,2,3,2,1,1,37
2120,0x1825,JAPRES04DEL03,22,4.5,1,2,2,2,4,1,1,3,20
2121,0x7395,HYDRES09DEL01,39,4.6,4,0,2,3,3,1,1,3,23
2123,0xdc36,BHPRES17DEL01,38,4.7,0,0,0,0,3,1,1,1,30
2124,0x43ce,BANGRES03DEL03,34,4.8,4,1,1,1,4,0,1,1,22
2125,0x5c19,SURRES18DEL03,20,4.6,1,2,0,3,3,1,1,1,20
2126,0xb41b,PUNERES01DEL02,38,4.6,6,3,1,2,3,1,1,3,22
2127,0xd927,DEHRES12DEL02,29,5,1,3,1,3,4,1,1,1,19
2128,0x9090,VADRES20DEL03,22,4.2,6,2,0,1,3,1,1,1,24
2129,0x4bc5,RANCHIRES04DEL02,36,4.5,3,2,0,2,3,1,1,1,23
2130,0x98f4,CHENRES19DEL01,31,4.7,6,2,2,2,4,1,1,1,29
2131,0xa6ce,MYSRES01DEL02,23,5,4,1,2,2,3,1,1,3,24
2132,0xba51,COIMBRES16DEL03,31,4.7,3,1,1,1,4,1,1,3,25
2133,0x8a61,CHENRES18DEL01,20,4.5,0,3,1,3,4,1,1,3,28
2134,0x8fa1,RANCHIRES01DEL03,39,4.9,0,3,2,1,4,1,1,1,18
2135,0x74af,HYDRES04DEL01,22,4.1,2,2,0,1,3,1,1,1,26
2136,0xd073,AGRRES13DEL01,21,4.8,2,3,0,1,3,1,1,1,30
2137,0x63f6,INDORES18DEL03,30,4.5,0,1,1,0,3,1,1,1,30
2138,0xb950,MYSRES01DEL03,28,4.7,3,3,0,0,3,0,1,3,10
2139,0x7dad,COIMBRES13DEL01,39,4.7,3,0,1,3,3,1,1,1,27
2140,0xd80e,ALHRES07DEL03,38,4.7,6,3,2,1,3,1,1,1,27
2141,0x6802,HYDRES11DEL02,38,4.5,2,1,2,3,2,0,1,1,36
2142,0x5afc,RANCHIRES04DEL01,26,4.7,2,3,0,2,3,1,1,1,28
2144,0xcd81,AGRRES09DEL03,27,4.6,3,1,2,1,3,1,1,1,24
2145,0x80e5,PUNERES14DEL01,30,4.8,6,0,2,2,3,0,1,1,27
2146,0x3bc3,RANCHIRES07DEL02,37,4.2,2,3,0,1,3,2,1,1,35
2147,0xea0,CHENRES15DEL01,37,4.4,1,1,1,3,3,1,1,1,47
2148,0xb2f7,SURRES19DEL02,21,4.6,0,2,1,3,4,1,1,1,18
2149,0x79e,BANGRES09DEL01,26,5,4,3,1,0,3,1,1,1,15
2150,0xc514,AGRRES11DEL01,38,4.7,6,2,2,0,4,1,1,1,28
2151,0x13c6,INDORES07DEL03,35,4.5,4,3,2,3,4,0,1,3,27
2152,0x119e,JAPRES02DEL02,23,4.6,2,1,2,2,2,1,1,3,21
2156,0x5075,JAPRES010DEL02,32,4,0,0,1,3,3,1,1,1,38
2157,0x8d3b,INDORES19DEL01,25,4.9,6,2,1,3,4,1,1,1,17
2158,0x6c80,COIMBRES17DEL02,33,4.5,2,2,0,1,3,1,1,1,26
2159,0x386e,PUNERES14DEL03,30,4.6,0,2,2,2,2,1,1,1,30
2160,0x3227,VADRES08DEL01,29,4.9,2,2,1,0,4,0,1,1,11
2162,0xab69,PUNERES17DEL03,20,5,1,3,2,1,4,0,1,3,13
2163,0xdf63,KOCRES20DEL03,26,4.8,0,1,1,3,3,1,1,1,24
2164,0xd99c,DEHRES02DEL01,22,4.8,4,2,1,3,4,1,1,1,16
2167,0xa5f7,INDORES20DEL02,25,5,6,1,2,3,4,0,1,3,18
2168,0x8b06,CHENRES13DEL01,34,4.2,6,2,0,2,3,1,1,1,34
2169,0x1d64,PUNERES08DEL02,23,4.7,2,1,1,1,4,0,1,3,10
2170,0xabeb,INDORES05DEL01,39,4.8,3,2,2,2,4,1,1,1,26
2171,0x7a94,RANCHIRES08DEL03,33,4.5,4,1,2,1,2,1,1,1,21
2172,0x7f1c,HYDRES05DEL01,24,4.6,4,1,1,0,3,1,1,1,20
2173,0x9c4c,MYSRES08DEL03,30,4.1,3,2,0,1,3,0,1,1,26
2174,0x7e0b,HYDRES04DEL02,20,5,6,2,2,2,2,1,1,1,17
2175,0x9ba3,INDORES01DEL02,38,4.8,4,3,1,3,3,1,1,1,17
2176,0x2ec2,PUNERES03DEL02,31,4.7,6,1,2,0,3,1,1,3,25
2177,0x5c2a,JAPRES19DEL03,21,5,1,3,1,0,4,0,1,3,12
2178,0x5522,MYSRES03DEL01,34,4.8,4,2,0,1,3,1,1,3,27
2179,0xc53b,LUDHRES09DEL01,35,4.1,0,2,2,2,3,1,1,1,36
2180,0x1ca7,RANCHIRES05DEL01,32,4.9,2,1,0,1,3,2,1,3,44
2181,0xa09a,SURRES19DEL01,25,4.7,0,3,1,0,3,1,1,1,17
2182,0xdc29,GOARES04DEL02,27,4,2,2,0,3,3,0,1,3,20
2183,0xe200,BHPRES17DEL02,20,4.8,2,1,0,3,3,0,1,1,25
2184,0xba82,VADRES19DEL01,35,4.2,6,2,0,1,3,0,1,1,26
2185,0x507b,CHENRES04DEL01,35,4.2,3,0,0,1,3,1,1,1,32
2186,0xdbe1,BHPRES11DEL01,31,4.2,0,0,2,3,2,1,1,3,36
2187,0x2bc2,INDORES03DEL03,25,4.5,2,3,2,3,4,0,1,3,16
2188,0x7c8b,MUMRES14DEL01,39,4.8,4,3,2,0,2,1,1,1,22
2189,0x5231,MUMRES20DEL03,35,4.7,4,2,1,1,3,1,1,1,16
2190,0x88ff,HYDRES06DEL03,25,4.7,6,3,1,0,3,1,1,1,25
2191,0x47ca,SURRES02DEL01,29,4.1,0,1,2,3,4,1,1,1,33
2192,0x49d0,MYSRES06DEL01,33,4.7,4,0,1,0,3,1,1,1,17
2193,0xc47c,LUDHRES03DEL01,31,5,3,1,0,0,3,0,1,1,36
2194,0x3f13,COIMBRES03DEL03,33,4.5,2,1,1,1,4,1,1,1,35
2196,0x697a,PUNERES11DEL02,29,4.1,1,3,1,2,4,1,1,1,38
2197,0x2ce3,MUMRES13DEL01,37,4.8,4,2,1,2,4,1,1,3,29
2198,0x3e3d,MUMRES12DEL01,34,4.9,2,2,1,2,3,1,1,1,27
2200,0xd68a,LUDHRES05DEL02,34,4.6,6,2,1,0,4,1,1,1,21
2201,0x3a98,HYDRES03DEL01,20,4.9,1,0,1,0,3,1,1,1,27
2202,0x24bf,COIMBRES09DEL01,23,4.7,6,3,2,2,3,1,1,1,27
2203,0xca6c,AURGRES14DEL02,21,5,0,2,0,1,3,1,1,1,20
2204,0x8db2,BANGRES01DEL03,35,4.7,3,1,1,3,3,0,1,1,34
2205,0x6a19,JAPRES04DEL03,30,4.9,1,1,1,1,3,1,1,3,33
2206,0xa112,VADRES20DEL02,24,4.9,0,2,0,3,3,0,1,1,21
2207,0x90a8,HYDRES09DEL03,28,4.8,1,1,0,0,3,1,1,1,26
2208,0x9afc,HYDRES14DEL01,24,4.2,6,1,0,0,3,2,1,1,35
2209,0xc055,AURGRES010DEL02,33,4.5,6,0,2,0,2,0,1,3,27
2210,0x2179,JAPRES18DEL01,31,4.6,4,1,0,3,3,2,1,1,39
2211,0xaab2,MYSRES12DEL02,30,4.8,0,2,2,0,2,1,1,1,18
2212,0xbdd2,COIMBRES08DEL01,24,4.7,2,3,0,1,3,1,1,4,29
2213,0x5ed6,SURRES14DEL01,28,4.7,2,3,0,2,3,1,1,3,29
2214,0x6a1c,VADRES06DEL02,29,4.6,1,3,2,1,4,0,1,1,15
2215,0x9a96,INDORES09DEL03,35,5,4,1,1,0,4,0,1,1,24
2216,0x90e,SURRES06DEL02,31,4.1,3,2,0,3,3,1,1,1,27
2217,0x3ab5,SURRES11DEL02,34,4.3,2,3,2,3,4,0,1,3,33
2218,0x70b3,JAPRES16DEL01,30,4.9,6,2,1,3,4,1,1,1,29
2220,0x8763,HYDRES20DEL03,31,4.6,0,1,1,1,4,0,1,1,27
2221,0xdb02,AURGRES01DEL02,25,4.9,2,3,1,0,4,1,1,1,29
2222,0xbda5,HYDRES17DEL03,30,4.9,4,3,1,1,3,0,1,1,18
2223,0x1813,MYSRES01DEL03,21,4.6,3,2,1,3,3,1,1,1,14
2224,0x2479,MUMRES16DEL02,34,4.1,6,1,1,3,4,1,1,1,39
2225,0x6e0b,HYDRES01DEL01,27,4.5,2,2,0,1,3,1,1,3,18
2226,0x93b3,INDORES15DEL01,31,4.8,3,2,2,2,3,0,1,1,24
2227,0xa4dc,JAPRES17DEL01,29,4.8,1,1,0,0,3,1,1,1,37
2228,0x937c,RANCHIRES19DEL03,39,4.9,0,1,2,1,3,1,1,1,36
2229,0x7431,RANCHIRES19DEL01,24,4.9,0,3,1,1,4,0,1,1,35
2230,0x50f1,MUMRES16DEL02,24,4.5,2,2,2,0,3,1,1,3,18
2231,0x84d9,MUMRES12DEL02,32,4.7,2,2,1,0,3,1,1,1,19
2232,0x57b8,SURRES20DEL03,38,4.3,3,2,0,3,3,2,1,1,33
2234,0xa2ad,INDORES01DEL03,29,4.6,4,1,1,2,3,0,1,3,13
2235,0xa808,INDORES16DEL03,34,4.4,3,1,0,0,3,1,1,1,51
2236,0x25cd,COIMBRES18DEL02,34,4.5,2,2,0,2,3,1,1,1,30
2237,0x34a2,CHENRES04DEL02,28,4.8,4,3,0,3,3,1,1,1,24
2238,0x1509,RANCHIRES15DEL02,38,4.9,6,3,0,2,3,1,1,1,42
2239,0xcba3,ALHRES13DEL01,22,4.6,1,1,1,2,3,1,1,1,33
2240,0x71a9,MUMRES13DEL02,37,4.8,1,2,0,3,3,0,1,1,22
2241,0x515b,MYSRES14DEL02,30,4.2,3,3,0,3,3,1,1,1,36
2242,0xb409,BANGRES04DEL03,26,4.7,0,3,2,2,3,1,1,1,18
2243,0x2abe,SURRES03DEL01,36,4,1,0,1,1,3,2,1,1,35
2244,0x9120,VADRES15DEL01,23,5,2,1,0,1,3,2,1,1,39
2245,0xc3d0,BHPRES16DEL03,34,4.6,2,2,2,2,4,0,1,1,27
2246,0x1798,CHENRES04DEL03,23,4.9,0,3,0,2,3,0,1,1,26
2247,0x9730,HYDRES06DEL01,39,4.7,3,3,0,0,3,1,1,1,43
2248,0xd519,KOCRES20DEL01,21,4.6,2,0,2,0,4,1,1,3,22
2249,0x1b2f,MUMRES19DEL03,25,4.5,6,3,2,1,4,1,1,1,24
2250,0x90e0,INDORES15DEL03,21,4.7,6,1,2,1,2,1,3,3,11
2251,0xd9d0,GOARES06DEL03,38,4.7,1,2,1,1,4,0,1,3,15
2252,0x8fad,PUNERES08DEL01,35,4.9,4,3,0,0,3,0,1,1,33
2253,0xd10e,KOCRES03DEL02,37,3.6,6,1,1,1,3,0,1,3,33
2254,0xb2a6,SURRES13DEL01,25,4.2,0,3,1,1,4,1,1,1,39
2255,0x61d0,CHENRES16DEL03,39,4.7,4,1,2,0,4,0,1,1,18
2256,0xca66,KOLRES05DEL02,22,4.8,6,2,1,1,3,0,1,1,19
2257,0xccf2,AGRRES12DEL03,21,4.8,3,1,2,3,4,1,1,1,24
2258,0xac25,VADRES07DEL03,23,4.7,1,3,0,3,3,0,1,1,35
2259,0xe02a,KNPRES18DEL02,27,4.7,2,2,1,1,3,1,1,3,18
2260,0xbe6c,MYSRES09DEL03,27,4.6,0,2,0,0,3,1,1,1,22
2261,0x78da,MUMRES06DEL03,37,4.7,2,3,1,1,4,1,1,1,31
2262,0x3d5e,COIMBRES05DEL01,22,4.9,6,2,1,3,4,1,1,4,13
2263,0x20d2,MYSRES03DEL01,30,4,3,0,2,0,2,1,1,1,32
2264,0xb30b,RANCHIRES09DEL03,27,4.8,3,1,2,3,3,0,1,1,17
2265,0x7af6,CHENRES11DEL01,38,4.9,6,3,2,3,4,1,1,1,27
2266,0x834e,PUNERES12DEL03,35,4.2,2,1,0,1,3,0,1,1,35
2267,0x6ba2,BANGRES02DEL02,20,4.6,1,2,2,3,4,0,1,3,14
2268,0x7437,COIMBRES02DEL01,38,4.7,3,2,2,1,4,1,1,3,23
2269,0x6295,PUNERES17DEL02,27,5,3,3,1,0,4,1,1,1,23
2270,0xb7c7,BANGRES13DEL01,35,4.1,1,1,1,2,4,2,1,1,39
2271,0x1350,VADRES19DEL01,23,4.6,1,1,0,0,3,2,1,1,43
2272,0xce69,AURGRES08DEL02,35,4.5,6,2,1,3,3,0,1,3,20
2273,0x2071,MUMRES05DEL01,22,4.6,6,3,1,2,4,0,1,1,26
2274,0x7600,MUMRES11DEL01,22,4.7,4,3,2,2,2,1,1,1,19
2275,0x8f70,COIMBRES07DEL02,21,4.9,6,1,1,3,3,0,1,3,20
2276,0x248e,RANCHIRES01DEL01,30,4.8,0,3,0,0,3,2,1,1,46
2277,0xc992,ALHRES05DEL02,26,4.8,1,1,0,3,3,0,1,3,23
2278,0x657b,COIMBRES17DEL01,34,3.5,3,1,1,1,3,1,1,1,40
2279,0x2173,HYDRES18DEL02,21,4.5,1,0,2,2,4,1,1,1,30
2280,0x1571,HYDRES07DEL02,21,4.9,2,1,2,0,2,1,1,1,29
2281,0xb664,PUNERES05DEL02,37,4.1,6,3,0,0,3,1,1,1,31
2282,0xc8b3,AGRRES14DEL02,29,4.7,0,0,1,1,3,1,1,1,24
2283,0xb8c7,RANCHIRES06DEL02,26,4.7,4,3,0,0,3,0,1,1,17
2284,0x46e6,RANCHIRES17DEL01,31,4.6,4,3,1,3,3,0,1,1,25
2285,0x28e3,RANCHIRES07DEL03,32,5,4,2,1,2,3,0,1,1,11
2286,0xe13d,ALHRES13DEL02,38,4.9,2,1,0,3,3,1,1,1,48
2288,0xbe68,COIMBRES17DEL03,30,4.9,4,3,0,1,3,1,1,3,22
2289,0x7961,MUMRES06DEL02,38,4.9,3,3,1,2,3,1,1,3,25
2290,0xa33b,SURRES05DEL03,26,5,0,2,1,0,4,1,1,1,17
2291,0x8cae,PUNERES09DEL02,24,4.8,2,3,0,1,3,1,1,1,35
2292,0x4c93,COIMBRES11DEL02,20,4.1,3,2,0,3,3,1,1,1,16
2293,0x58e9,PUNERES20DEL02,24,4.9,0,1,2,1,3,1,1,1,33
2294,0x7458,COIMBRES14DEL01,36,4.6,6,3,1,3,4,1,1,1,31
2295,0xc585,AGRRES12DEL01,26,4.9,0,2,2,1,4,0,1,1,10
2297,0x487d,RANCHIRES04DEL03,26,4.9,2,1,1,1,4,1,1,3,22
2298,0xb8cc,CHENRES14DEL01,29,4.1,2,3,0,2,3,0,1,1,31
2299,0x8dfc,HYDRES11DEL03,20,4.7,3,1,0,0,3,1,1,3,30
2300,0x8ed7,MUMRES14DEL01,20,4.8,2,1,1,0,3,0,1,3,21
2301,0x37a9,JAPRES17DEL01,37,4.6,1,1,0,0,3,1,1,1,45
2302,0x3d89,VADRES13DEL02,35,4.6,4,3,0,0,3,1,1,1,30
2303,0x2089,INDORES05DEL01,27,4.6,2,2,2,0,2,0,1,1,12
2304,0x3dba,INDORES05DEL03,28,5,6,2,1,1,3,1,1,3,11
2305,0x8efe,BANGRES02DEL01,27,5,2,0,2,2,2,1,1,1,27
2306,0x2ea0,MYSRES09DEL02,25,4.9,6,2,1,1,4,1,1,3,12
2307,0xc2f0,LUDHRES08DEL01,36,4.8,3,2,1,2,3,1,1,1,27
2308,0xddbf,KNPRES11DEL03,23,4.5,6,3,2,0,4,0,1,1,21
2309,0xb6c4,SURRES02DEL02,29,5,0,1,2,1,3,2,1,3,34
2310,0x4776,COIMBRES14DEL02,32,4.7,3,3,2,2,2,0,1,1,32
2311,0x7f82,INDORES15DEL03,20,4.2,1,1,1,2,4,1,1,1,38
2312,0xcbd5,GOARES20DEL02,21,4.9,4,1,1,1,3,0,1,1,13
2313,0xb01b,PUNERES03DEL03,39,4.8,1,3,0,2,3,1,1,1,31
2314,0x3921,VADRES04DEL01,35,4,1,0,1,1,4,1,1,1,37
2315,0x8899,MUMRES07DEL01,37,4.3,1,0,1,2,4,0,1,1,36
2317,0x1293,SURRES16DEL01,34,4.9,6,2,1,1,4,0,1,1,24
2318,0x6a75,SURRES14DEL02,22,4.7,2,2,0,0,3,0,1,1,20
2319,0xb5f2,MUMRES15DEL03,37,4.3,0,1,0,0,3,0,1,1,31
2320,0x4bc1,HYDRES010DEL03,37,4.6,6,3,0,3,3,2,1,1,41
2321,0x4c8e,MYSRES12DEL02,35,4.9,2,1,2,1,3,1,1,1,29
2322,0x75e1,VADRES05DEL03,26,4.6,6,2,1,2,3,1,1,1,16
2324,0x9cf7,MYSRES11DEL01,31,3.9,6,3,1,2,3,1,1,1,38
2325,0x93a1,SURRES02DEL01,25,4.5,3,1,2,2,3,1,1,1,23
2326,0x5e62,HYDRES20DEL03,25,4.8,2,3,0,0,3,1,1,1,22
2327,0x14b0,HYDRES18DEL01,30,4.7,4,3,1,3,3,0,1,1,20
2328,0x6c31,MUMRES03DEL01,22,4.8,3,0,2,2,4,0,1,3,15
2329,0xad64,COIMBRES03DEL02,24,4.6,2,3,1,3,3,1,1,1,26
2330,0x1676,MUMRES08DEL01,38,4.6,4,2,2,2,4,1,1,4,17
2331,0x9577,JAPRES16DEL02,22,4.6,6,1,1,3,4,1,1,3,25
2332,0x2e40,COIMBRES15DEL02,20,4.6,3,2,1,1,3,0,1,1,14
2333,0xd44e,AURGRES03DEL02,35,4.7,1,0,1,2,3,0,1,3,33
2334,0x92a1,COIMBRES16DEL01,30,4.4,6,0,0,2,3,1,1,1,34
2335,0x468f,VADRES16DEL03,25,4.6,1,3,1,3,3,0,1,3,19
2336,0xbab2,MYSRES05DEL01,35,4.2,2,1,0,3,3,2,1,1,51
2337,0x2a30,CHENRES20DEL03,31,3.5,2,1,1,0,4,1,1,1,40
2338,0xd91c,DEHRES04DEL03,29,4.8,0,1,1,1,3,0,1,1,20
2339,0xd084,KNPRES01DEL03,35,4.8,2,3,0,0,3,1,1,3,28
2340,0x61bf,INDORES18DEL02,25,4.6,6,0,2,2,4,1,1,1,21
2341,0x280e,BANGRES09DEL03,34,3.7,1,2,1,2,3,2,1,1,33
2342,0x3896,MYSRES010DEL01,22,4.3,6,2,0,1,3,0,1,1,27
2343,0x6155,RANCHIRES20DEL02,20,5,4,2,2,3,4,0,1,1,22
2345,0xdcca,ALHRES18DEL02,32,4.1,2,2,0,0,3,0,1,3,22
2346,0x15b4,PUNERES20DEL01,22,4.9,0,2,2,3,2,1,1,3,18
2347,0x2923,MUMRES010DEL01,22,4.7,1,3,0,3,3,1,1,1,30
2348,0x3d93,CHENRES010DEL02,37,4.7,3,2,2,3,2,1,1,1,17
2349,0x8b94,VADRES13DEL01,24,4.7,6,0,0,1,3,0,1,3,22
2350,0x9ea8,VADRES13DEL01,29,4.7,3,1,2,1,4,1,1,1,29
2351,0xd16a,DEHRES17DEL01,23,4.9,6,1,2,0,4,1,1,1,21
2352,0xd068,KOCRES01DEL01,36,4.8,2,2,1,0,3,1,1,1,22
2353,0xb65b,INDORES15DEL02,39,4.6,3,3,2,0,3,1,1,1,23
2354,0x6d7e,MYSRES06DEL02,21,4.7,2,2,0,1,3,1,1,1,18
2355,0x8c44,HYDRES06DEL02,37,4.8,6,3,2,2,2,1,1,1,28
2356,0xcb34,ALHRES05DEL02,20,5,4,1,1,2,4,1,1,1,14
2357,0x56a0,CHENRES010DEL01,20,4.9,2,3,2,2,4,0,1,1,20
2359,0xdcd0,DEHRES06DEL02,33,4.4,3,3,0,2,3,1,1,1,33
2360,0xd07e,KOLRES05DEL01,36,4.4,0,2,0,2,3,0,1,1,42
2361,0x1dd1,JAPRES06DEL02,25,4.7,0,1,0,2,3,1,2,1,44
2362,0xd799,AGRRES07DEL01,28,4.7,6,1,1,3,4,0,1,1,24
2363,0xd7b1,AGRRES19DEL01,29,4.9,6,2,2,2,4,0,1,1,15
2364,0x6768,BANGRES07DEL01,30,4.5,6,3,2,0,4,0,1,1,25
2365,0xc8f3,KNPRES12DEL03,34,5,3,2,2,2,3,0,1,1,25
2366,0x9781,HYDRES01DEL03,26,4.7,3,1,1,0,3,1,1,1,26
2367,0xad1f,BANGRES12DEL01,27,4.6,6,3,0,2,3,0,1,1,25
2368,0x2631,JAPRES01DEL03,38,4.5,6,2,2,1,4,0,1,1,21
2369,0x1985,VADRES03DEL01,39,4.9,3,2,1,3,3,0,1,1,25
2370,0xcda6,KOLRES17DEL02,29,4.9,6,2,1,0,3,1,1,1,11
2371,0xcbc3,ALHRES12DEL02,27,4.5,6,2,0,2,3,0,1,1,18
2372,0xa9c0,HYDRES11DEL01,38,5,3,3,2,1,4,1,1,1,31
2373,0x9ed6,INDORES19DEL02,32,4.8,6,1,2,1,3,1,1,1,28
2374,0x988c,MUMRES06DEL03,29,4.8,0,1,0,3,3,1,1,1,36
2375,0x6c0b,VADRES04DEL03,33,4.9,3,3,2,0,3,0,1,1,23
2376,0xb3d,RANCHIRES05DEL01,24,4.9,0,1,0,2,3,2,1,1,42
2377,0x8e98,COIMBRES09DEL03,38,4,3,2,0,0,3,1,1,1,27
2378,0xa81a,CHENRES19DEL03,33,4.1,2,1,0,1,3,1,1,1,32
2379,0x2cf8,HYDRES18DEL03,39,4.5,3,3,2,0,4,1,1,1,37
2380,0x44ae,PUNERES09DEL02,32,4.9,6,2,0,3,3,0,1,3,24
2381,0x2b6b,SURRES12DEL01,26,4.2,1,0,1,1,4,1,1,1,31
2383,0x3af7,MUMRES02DEL02,24,4.7,2,3,2,1,2,0,1,1,23
2384,0xa1c7,RANCHIRES19DEL03,24,5,2,1,2,0,3,1,1,1,29
2385,0xa99c,CHENRES09DEL03,21,4.9,0,1,0,0,3,2,1,3,47
2386,0xa884,CHENRES14DEL03,22,4.6,1,1,0,1,3,0,1,1,47
2387,0x451e,HYDRES06DEL02,26,4.5,2,2,1,1,3,1,1,1,17
2388,0x1db5,MYSRES06DEL03,35,4.5,1,1,2,0,2,1,1,1,27
2389,0x7de7,JAPRES03DEL02,36,4.6,6,3,1,1,4,1,1,3,30
2390,0x6fa7,JAPRES01DEL02,29,4.7,1,1,0,0,3,1,1,3,23
2391,0x90e5,INDORES02DEL03,29,4.5,6,3,0,1,3,1,1,1,27
2393,0xdc34,AGRRES18DEL03,24,4.8,0,3,1,0,4,1,1,1,13
2394,0x7af,MYSRES02DEL01,36,4.8,1,3,0,2,3,1,1,1,29
2395,0x5905,INDORES19DEL01,20,4.7,4,3,1,3,3,1,1,4,15
2396,0x467f,CHENRES05DEL02,28,4.8,1,2,0,2,3,1,1,1,21
2397,0xbfef,BHPRES14DEL01,36,4.6,0,2,2,0,3,1,1,1,17
